event_id,discipline,division_label,division_gender,division_class,division_age_band,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,citation_status
air-and-style--2019,big-air,,men,open,,,2,Sven Thorgren,SWE,,,"{""https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen"",""https://usskiandsnowboard.org/news/corning-third-air-style-big-air-world-cup""}",verified,live-source
air-and-style--2019,big-air,,men,open,,,3,Chris Corning,USA,,,"{""https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen"",""https://usskiandsnowboard.org/news/corning-third-air-style-big-air-world-cup""}",verified,live-source
air-and-style--2019,big-air,,women,open,,,1,Miyabi Onitsuka,,,,"{""https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen""}",verified,live-source
air-and-style--2019,big-air,,women,open,,,2,Anna Gasser,,,,"{""https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen""}",verified,live-source
air-and-style--2019,big-air,,women,open,,,3,Laurie Blouin,,,,"{""https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen""}",verified,live-source
burton-european-open--2006,halfpipe,Junior's Halfpipe Finals,unspecified,junior,,Junior's Halfpipe Finals,1,Daniel Friberg,SUI,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,halfpipe,Boy's Halfpipe Finals,men,junior,,Boy's Halfpipe Finals,1,Ben Watts,USA,,"Source prints ""Ben Watts, USA/Nico Kurz, SUI"" on the first line, i.e. a tie for first. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",likely,pending-recheck
burton-european-open--2006,halfpipe,Boy's Halfpipe Finals,men,junior,,Boy's Halfpipe Finals,1,Nico Kurz,SUI,,"Source prints ""Ben Watts, USA/Nico Kurz, SUI"" on the first line, i.e. a tie for first. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",likely,pending-recheck
burton-european-open--2006,halfpipe,Girl's Halfpipe Finals,women,junior,,Girl's Halfpipe Finals,1,Emilie Aubry,SUI,,"Source lists only one finisher for this category. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,halfpipe,Junior's Halfpipe Finals,unspecified,junior,,Junior's Halfpipe Finals,2,Christian Haller,SUI,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,halfpipe,Boy's Halfpipe Finals,men,junior,,Boy's Halfpipe Finals,2,Hans Mindnich,USA,,"Place inferred from listed order; the first line of the source is a tie for first. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",likely,pending-recheck
burton-european-open--2006,halfpipe,Junior's Halfpipe Finals,unspecified,junior,,Junior's Halfpipe Finals,3,Manuel Pietropoli,ITA,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,halfpipe,Boy's Halfpipe Finals,men,junior,,Boy's Halfpipe Finals,3,Nils Mindnich,USA,,"Place inferred from listed order; the first line of the source is a tie for first. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",likely,pending-recheck
burton-european-open--2006,halfpipe,Men's Halfpipe Finals,men,open,,Men's Halfpipe Finals,1,Risto Mattila,FIN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,halfpipe,Men's Halfpipe Finals,men,open,,Men's Halfpipe Finals,2,Mathieu Crepel,FRA,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,halfpipe,Men's Halfpipe Finals,men,open,,Men's Halfpipe Finals,3,Vinzenz Lups,GER,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,halfpipe,Womens's Halfpipe Finals,women,open,,Womens's Halfpipe Finals,1,Doriane Vidal,FRA,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,halfpipe,Womens's Halfpipe Finals,women,open,,Womens's Halfpipe Finals,2,Manuela Pesko,SUI,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,halfpipe,Womens's Halfpipe Finals,women,open,,Womens's Halfpipe Finals,3,Cheryl Maas,NED,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Junior's Slopestyle Finals,unspecified,junior,,Junior's Slopestyle Finals,1,Christian Haller,SUI,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Girl's Slopestyle Finals,women,junior,,Girl's Slopestyle Finals,1,Emilie Aubry,SUI,,"Source lists only one finisher for this category. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Junior's Slopestyle Finals,unspecified,junior,,Junior's Slopestyle Finals,2,Bobby Witty,USA,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Junior's Slopestyle Finals,unspecified,junior,,Junior's Slopestyle Finals,3,Carl Yngvar Christensen,NOR,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Men's Slopestyle Finals,men,open,,Men's Slopestyle Finals,1,Petu Piiroinen,FIN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Men's Slopestyle Finals,men,open,,Men's Slopestyle Finals,2,Antti Autti,FIN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Men's Slopestyle Finals,men,open,,Men's Slopestyle Finals,3,Janne Korpi,FIN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Women's Slopestyle Finals,women,open,,Women's Slopestyle Finals,1,Natasza Zurek,CAN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Women's Slopestyle Finals,women,open,,Women's Slopestyle Finals,2,Cheryl Maas,NED,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2006,slopestyle,Women's Slopestyle Finals,women,open,,Women's Slopestyle Finals,3,Claudia Fliri,AUT,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified,pending-recheck
burton-european-open--2008,halfpipe,,men,open,,,1,Kevin Pearce,USA,,,"{""https://www.worldsnowboardfederation.org/burton-european-open-08-results/""}",verified,live-source
burton-european-open--2008,halfpipe,,men,open,,,2,Shaun White,USA,,,"{""https://www.worldsnowboardfederation.org/burton-european-open-08-results/""}",verified,live-source
burton-european-open--2008,halfpipe,,men,open,,,3,Peetu Piiroinen,FIN,,,"{""https://www.worldsnowboardfederation.org/burton-european-open-08-results/""}",verified,live-source
burton-european-open--2008,halfpipe,,women,open,,,1,Kelly Clark,USA,,,"{""https://www.worldsnowboardfederation.org/burton-european-open-08-results/""}",verified,live-source
burton-european-open--2008,halfpipe,,women,open,,,2,Torah Bright,AUS,,,"{""https://www.worldsnowboardfederation.org/burton-european-open-08-results/""}",verified,live-source
burton-european-open--2008,halfpipe,,women,open,,,3,Hannah Teter,USA,,,"{""https://www.worldsnowboardfederation.org/burton-european-open-08-results/""}",verified,live-source
burton-european-open--2011,halfpipe,,men,open,,,1,Peetu Piiroinen,FIN,,,"{""https://www.snowboarder.com/news/burton-european-open-halfpipe-2011""}",verified,live-source
burton-european-open--2011,halfpipe,,men,open,,,2,Kazuhiro Kokubo,JPN,,,"{""https://www.snowboarder.com/news/burton-european-open-halfpipe-2011""}",verified,live-source
burton-european-open--2011,halfpipe,,men,open,,,3,Iouri Podlatchikov,SUI,,,"{""https://www.snowboarder.com/news/burton-european-open-halfpipe-2011""}",verified,live-source
burton-european-open--2011,halfpipe,,women,open,,,1,Kelly Clark,USA,,,"{""https://www.snowboarder.com/news/burton-european-open-halfpipe-2011""}",verified,live-source
burton-european-open--2011,halfpipe,,women,open,,,2,Queralt Castellet,ESP,,,"{""https://www.snowboarder.com/news/burton-european-open-halfpipe-2011""}",verified,live-source
burton-european-open--2011,halfpipe,,women,open,,,3,Yuki Furihata,JPN,,,"{""https://www.snowboarder.com/news/burton-european-open-halfpipe-2011""}",verified,live-source
burton-european-open--2012,halfpipe,,men,open,,,1,Iouri Podladchikov,SUI,88.90,,"{""https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/""}",verified,live-source
burton-european-open--2012,halfpipe,,men,open,,,2,Danny Davis,USA,,,"{""https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/""}",verified,live-source
burton-european-open--2012,halfpipe,,men,open,,,3,Ryo Aono,JPN,,,"{""https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/""}",verified,live-source
burton-european-open--2012,halfpipe,,women,open,,,1,Kelly Clark,USA,,,"{""https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/""}",verified,live-source
burton-european-open--2012,halfpipe,,women,open,,,2,Gretchen Bleiler,USA,,,"{""https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/""}",verified,live-source
burton-european-open--2012,halfpipe,,women,open,,,3,Yuki Furihata,JPN,,,"{""https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/""}",verified,live-source
burton-european-open--2012,slopestyle,,men,open,,,1,Alek Ostreng,NOR,,,"{""https://whitelines.com/archive/news/burton-european-open-2012-slopestyle-finals.html"",""https://www.snowboarder.com/news/2012-burton-european-open-slopestyle-finals""}",verified,live-source
burton-european-open--2012,slopestyle,,men,open,,,2,Roope Tonteri,FIN,,,"{""https://whitelines.com/archive/news/burton-european-open-2012-slopestyle-finals.html"",""https://www.snowboarder.com/news/2012-burton-european-open-slopestyle-finals""}",verified,live-source
burton-european-open--2012,slopestyle,,men,open,,,3,Peetu Piiroinen,FIN,,,"{""https://whitelines.com/archive/news/burton-european-open-2012-slopestyle-finals.html"",""https://www.snowboarder.com/news/2012-burton-european-open-slopestyle-finals""}",verified,live-source
burton-european-open--2012,slopestyle,,women,open,,,1,Jamie Anderson,USA,91.98,,"{""https://whitelines.com/archive/news/burton-european-open-2012-slopestyle-finals.html"",""https://www.snowboarder.com/news/2012-burton-european-open-slopestyle-finals""}",verified,live-source
burton-european-open--2012,slopestyle,,women,open,,,2,Enni Rukajarvi,FIN,,,"{""https://whitelines.com/archive/news/burton-european-open-2012-slopestyle-finals.html"",""https://www.snowboarder.com/news/2012-burton-european-open-slopestyle-finals""}",verified,live-source
burton-european-open--2012,slopestyle,,women,open,,,3,Isabel Derungs,SUI,,,"{""https://whitelines.com/archive/news/burton-european-open-2012-slopestyle-finals.html"",""https://www.snowboarder.com/news/2012-burton-european-open-slopestyle-finals""}",verified,live-source
burton-european-open--2014,halfpipe,,men,open,,,1,Iouri Podladtchikov,SUI,86.30,,"{""https://www.worldsnowboardfederation.org/ursina-haller-and-iouri-podladtchikov-win-the-6-star-burton-european-open-halfpi/""}",verified,live-source
burton-european-open--2014,halfpipe,,men,open,,,2,Christian Haller,SUI,84.90,,"{""https://www.worldsnowboardfederation.org/ursina-haller-and-iouri-podladtchikov-win-the-6-star-burton-european-open-halfpi/""}",verified,live-source
burton-european-open--2014,halfpipe,,men,open,,,3,Janne Korpi,FIN,,,"{""https://www.worldsnowboardfederation.org/ursina-haller-and-iouri-podladtchikov-win-the-6-star-burton-european-open-halfpi/""}",verified,live-source
burton-european-open--2014,halfpipe,,women,open,,,1,Ursina Haller,SUI,92.20,,"{""https://www.worldsnowboardfederation.org/ursina-haller-and-iouri-podladtchikov-win-the-6-star-burton-european-open-halfpi/""}",verified,live-source
burton-european-open--2014,halfpipe,,women,open,,,2,Verena Rohrer,SUI,,,"{""https://www.worldsnowboardfederation.org/ursina-haller-and-iouri-podladtchikov-win-the-6-star-burton-european-open-halfpi/""}",verified,live-source
burton-european-open--2014,halfpipe,,women,open,,,3,Carla Somaini,SUI,,,"{""https://www.worldsnowboardfederation.org/ursina-haller-and-iouri-podladtchikov-win-the-6-star-burton-european-open-halfpi/""}",verified,live-source
burton-european-open--2014,slopestyle,,men,open,,,1,Brage Richenburg,NOR,,,"{""https://whitelines.com/snowboard-culture/snowboard-events/burton-european-open-results.html""}",likely,live-source
burton-european-open--2014,slopestyle,,men,open,,,2,Aleks Ostreng,NOR,,,"{""https://whitelines.com/snowboard-culture/snowboard-events/burton-european-open-results.html""}",likely,live-source
